url,name,status,kind,reason,startup,ratio,kbps,declared_kbps,n_variants,res,target,window,endlist,attempts_a,attempts_b,score,channel,cc
https://distribution.sportitalialive.it/sportitalia/sisolocalcio_abr/playlist.m3u8,Sportitalia Solocalcio (1080p),DEAD,,http_403,,,,,,,,,,1,0,4.0,SportitaliaSolocalcio.it,it
https://live-3.otcnet.ru/sportivny/index.m3u8,Sportivnyy (1080p),OK,hls,,3.03,3.14,3509,3830,3,1920x1080,6,24.0,0,1,1,44.5,Sportivnyy.ru,ru
http://180.188.254.253/live/SPORTSSQUADHARYANA.m3u8,Sports Squad Haryana (576p),OK,hls,,2.42,2.05,1409,,1,,4,24.0,0,1,1,29.9,SportsSquadHaryana.in,in
https://kctv.koryofront.org/stream/sports/index.m3u8,Sports Television [Not 24/7],OK,hls,,1.23,15.81,250,,1,,12,120.0,0,1,1,69.4,SportsTelevision.kp,kp
https://sportsgrid-tribal.amagi.tv/playlist.m3u8,SportsGrid (1080p),OK,hls,,0.65,37.39,4931,6228,7,1920x1080,5,40.0,0,1,1,100.2,SportsGrid.us,us
http://170.83.49.66:8083/SPORTV3HD/index.m3u8,SporTV 3 (720p),SLOW,hls,,7.15,0.91,3706,3780,1,1280x720,7,24.0,0,1,1,5.3,SporTV3.br,br
https://dash2.antik.sk/live/sporty_tv/index.m3u8,Sporty TV,OK,hls,,1.63,3.11,3982,,1,,6,50.9,0,1,1,49.4,SportyTV.cz,cz
https://live-evg8.tv360.bitel.com.pe/bitel/studiotvhuanta/playlist.m3u8,Sqala TV (720p),DEAD,,http_404,,,,,,,,,,1,0,4.0,SqalaTV.pe,pe
https://video0.rogohosting.com:19360/4982/4982.m3u8,SQCS Canal 4 (1080p),DEAD,,http_404,,,,,,,,,,1,0,4.0,SQCSCanal4.mx,mx
https://srfs.akamaized.net/hls/live/689649/srfsgeo/index.m3u8,SR Fernsehen (720p),OK,hls,,1.33,6.05,1660,4224,8,1280x720,4,7200.0,0,1,1,73.0,SRFernsehen.de,de
http://highvolume155.streampartner.nl/adminsrc/adminsrc/playlist.m3u8,SRC TV (720p),OK,hls,,3.68,3.39,2924,2972,1,1280x720,11,30.0,0,1,1,20.7,SRCTV.nl,nl
https://58de7a369a9c4.streamlock.net/srf/stream_720p/playlist.m3u8,SRF (1080p),DEAD,,timeout,,,,,,,,,,2,0,4.0,SRF.de,de
https://7nyaler.streamhostingcdn.top/stream/51/index.m3u8,SRF zwei,DEAD,,http_403,,,,,,,,,,1,0,4.0,SRFzwei.ch,ch
https://sriwijayatv.siar.us/live/sriwijayatv.m3u8,Sriwijaya TV (720p) [Not 24/7],SLOW,hls,,3.23,0.91,2913,,1,,3,12.1,0,1,1,15.6,SriwijayaTV.id,id
https://reflect-stlucie-ps-fl.cablecast.tv/live-1/live/stream-1/WIFI-1896k-720p.m3u8,St Lucie Public Schools,OK,hls,,1.03,20.44,1683,,1,,10,97.3,0,1,1,74.7,StLuciePublicSchools.us,us
https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/stpete/G0187_003/playlist.m3u8,St. Pete TV (SPTV) (St Petersburg FL) (360p),OK,hls,,1.17,15.34,805,1001,1,640x360,12,30.6,0,1,1,72.8,SPTV.us,us
https://wurl120sports.global.transmit.live/hls/679a907dce42a042c23ace37/v1/stadium_gracenote/samsung_us/latest/main/hls/playlist.m3u8,Stadium (720p),OK,hls,,0.37,37.84,3292,3633,3,1280x720,6,36.0,0,1,1,101.8,Stadium.us,us
https://live2.tensila.com/knut-v-1.choice/hls/master.m3u8,Star 101 FM (KNUT Guam) [Not 24/7],OK,hls,,0.59,23.19,2720,1500,1,1280x720,8,50.0,0,1,1,87.7,Star101FM.gu,gu
http://103.250.28.74:8000/play/a010/index.m3u8,Star Asia (720p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarAsia.pk,pk
http://103.253.18.58:8000/play/a00u,Star Bharat (576p),DEAD,,http_404,,,,,,,,,,1,0,0.0,StarBharat.in,in
http://213.91.179.28:8000/play/a0c9,Star Channel,DEAD,,http_404,,,,,,,,,,1,0,0.0,StarChannel.bg,bg
http://138.121.15.230:9002/STAR-CHANNEL/index.m3u8,Star Channel (720p),SLOW,hls,,4.1,1.48,1858,1210,1,1920x1080,7,24.3,0,1,2,11.4,StarChannel.cl,cl
http://znty.dyndns.org:5010/hls/fox.m3u8,Star Channel,DEAD,,timeout,,,,,,,,,,2,0,0.0,StarChannel.pt,pt
http://92.36.202.5:10001/play/a01s,Star Channel,DEAD,,connect,,,,,,,,,,2,0,0.0,StarChannel.si,si
https://live-fi.tvkaista.net/star-channel/live.m3u8,STAR Channel (Finland) (720p),OK,hls,,2.63,7.29,2806,,1,,10,14400.0,0,1,2,41.7,STARChannel.fi,fi
http://15.204.246.24:8080/STARCHANNELHD/index.m3u8,Star Channel Latin America (1080p),OK,hls,,0.04,264.05,1094,1210,1,1920x1080,7,24.7,0,1,1,97.4,StarChannelLatinAmerica.us,us
https://streamer.metronethn.com/StarChannel/index.m3u8,Star Channel Latin America Central America (1080p),DEAD,,http_403,,,,,,,,,,1,0,4.0,StarChannelLatinAmerica.us,us
https://dash2.antik.sk/live/test_star_cinema_atktv/playlist.m3u8,Star Cinema,OK,hls,,1.57,3.22,3258,,1,,6,50.3,0,1,1,50.6,StarCinema.ru,ru
http://znty.dyndns.org:5010/hls/foxcomedy.m3u8,Star Comedy,DEAD,,timeout,,,,,,,,,,2,0,0.0,StarComedy.pt,pt
http://213.91.179.28:8000/play/a0cs,Star Crime,DEAD,,http_404,,,,,,,,,,1,0,0.0,StarCrime.bg,bg
http://znty.dyndns.org:5010/hls/foxcrime.m3u8,Star Crime,DEAD,,timeout,,,,,,,,,,2,0,0.0,StarCrime.pt,pt
http://92.36.202.5:10001/play/a02o,Star Crime,DEAD,,connect,,,,,,,,,,2,0,0.0,StarCrime.si,si
https://dash2.antik.sk/live/test_star_family_atktv/playlist.m3u8,Star Family (1080p),OK,hls,,1.55,3.27,3279,,1,,6,50.2,0,1,1,51.0,StarFamily.ru,ru
http://66.102.126.10:8000/play/a00g/index.m3u8,Star Gold 2 (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarGold2.in,in
http://66.102.126.10:8000/play/a077/index.m3u8,Star Gold 2 HD (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarGold2.in,in
http://66.102.126.10:8000/play/a00f/index.m3u8,Star Gold HD (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarGold.in,in
http://66.102.126.10:8000/play/a00r/index.m3u8,Star Gold Romance (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarGoldRomance.in,in
http://149.71.34.166:8000/play/a01d/index.m3u8,Star Gold Select HD (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarGoldSelect.in,in
http://103.253.18.58:8000/play/a00o,Star Gold Thrills (576p),DEAD,,http_403,,,,,,,,,,1,0,0.0,StarGoldThrills.in,in
http://livestar.siliconweb.com/starvod/star4/star4.m3u8,STAR HD (1080p),OK,hls,,2.04,8.23,4769,4694,3,1920x1080,12,600.0,0,1,1,63.6,StarChannel.gr,gr
https://livestar.siliconweb.com/starvod/star_int/star_int.m3u8,STAR International (720p),OK,hls,,2.14,8.44,4727,4694,2,1920x1080,12,300.0,0,1,1,66.4,StarChannelInternational.gr,gr
http://cdn98.com/play/live.php?mac=00:1A:79:99:54:11&stream=225805&extension=ts&play_token=o1cczsG9wV,Star Jalsha (576p) [Geo-blocked],DEAD,direct,direct_http_458,,,,,,,,,,1,1,0.0,StarJalsha.in,in
https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starjalsha.smil/chunklist_b1928000.m3u8,Star Jalsha HD (720p),OK,hls,,0.36,28.1,3080,,1,,5,32.0,0,1,1,87.5,StarJalsha.in,in
https://telmaco-cdn.akamaized.net/starcgr/default/index.m3u8,Star Kentrikis Elladas (1080p),OK,hls,,1.97,8.88,5176,6278,4,1920x1080,4,30.7,0,1,1,69.4,StarKentrikisElladas.gr,gr
http://213.91.179.28:8000/play/a0cr,Star Life,DEAD,,http_404,,,,,,,,,,1,0,0.0,StarLife.bg,bg
http://znty.dyndns.org:5010/hls/foxlife.m3u8,Star Life,DEAD,,timeout,,,,,,,,,,2,0,0.0,StarLife.pt,pt
http://92.36.202.5:10001/play/a02n,Star Life,DEAD,,connect,,,,,,,,,,2,0,0.0,StarLife.si,si
https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starmaa1.smil/chunklist_b2628000.m3u8,Star Maa HD (720p),OK,hls,,0.17,86.94,2717,,1,,4,32.0,0,1,1,91.5,StarMaa.in,in
https://da86m1sqpm3o0.cloudfront.net/28072023/smil:maamovies.smil/chunklist_b2628000.m3u8,Star Maa Movies HD (720p),OK,hls,,0.31,23.62,2748,,1,,5,32.0,0,1,1,86.7,StarMaaMovies.in,in
http://znty.dyndns.org:5010/hls/foxm.m3u8,Star Movies,DEAD,,timeout,,,,,,,,,,2,0,0.0,StarMovies.pt,pt
http://92.36.202.5:10001/play/a01o,Star Movies,DEAD,,connect,,,,,,,,,,2,0,0.0,StarMovies.si,si
https://live.muzickatv.mk/live/StarMusic2.m3u8,Star Plus Music (1080p) [Not 24/7],DEAD,,dns,,,,,,,,,,1,0,4.0,StarPlusTelevizija.mk,mk
https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starpravah.smil/chunklist_b1928000.m3u8,Star Pravah HD (720p),OK,hls,,0.28,26.1,2650,,1,,5,32.0,0,1,1,88.0,StarPravah.in,in
http://103.253.18.58:8000/play/a03o,Star Sports 1 Hindi (576p),DEAD,,http_403,,,,,,,,,,1,0,0.0,StarSports1Hindi.in,in
http://103.253.18.58:8000/play/a00t,Star Sports 1 Hindi HD,DEAD,,http_403,,,,,,,,,,1,0,0.0,StarSports1Hindi.in,in
http://tvsen5.aynascope.net/cXPB2LKkErN9/index.m3u8,Star Sports 2 HD (720p),SLOW,hls,,4.08,5.16,1622,1520,1,1280x720,9,54.0,0,1,2,19.5,StarSports2.in,in
https://tvsen5.aynaott.com/cXPB2LKkErN9/index.m3u8,Star Sports 2 Hindi (720p),SLOW,hls,,4.89,4.47,1622,1520,1,1280x720,9,54.0,0,1,2,22.3,StarSports2Hindi.in,in
http://103.157.248.140:8000/play/a01m/index.m3u8,Star Sports 2 Hindi HD (1080p),DEAD,,http_404,,,,,,,,,,1,0,0.0,StarSports2Hindi.in,in
http://103.175.73.12:8080/live/151/151_0.m3u8,Star Sports Khel (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarSportsKhel.in,in
http://tvsen7.aynascope.net/sspts1/index.m3u8,Star Sports Select 1 HD (720p),DEAD,,http_404,,,,,,,,,,1,0,0.0,StarSportsSelect1.in,in
http://tvsen7.aynascope.net/ssport2hd/index.m3u8,Star Sports Select 2 HD (720p),SLOW,hls,,4.06,5.17,1604,1520,1,1280x720,9,54.0,0,1,2,19.6,StarSportsSelect2.in,in
https://edge4-moblive.yuppcdn.net/trans1sd/smil:strtml19.smil/playlist.m3u8?dvr=,Star Tamil Television (360p),DEAD,,timeout,,,,,,,,,,2,0,4.0,StarTamilTelevision.lk,lk
https://jmp2.uk/plu-5efbd39f8c4ce900075d7698.m3u8,Star Trek,OK,hls,,0.86,78.84,1794,3063,3,,5,25.0,0,1,1,89.1,StarTrek.us,us
https://jmp2.uk/plu-6400c281dff38e00083f59da.m3u8,Star Trek Movies,OK,hls,,0.98,38.29,2244,3063,3,,5,25.0,0,1,1,87.3,StarTrekMovies.se,se
https://jmp2.uk/plu-6400c228498393000878a9b7.m3u8,Star Trek Movies,OK,hls,,1.07,18.95,2191,3063,3,,5,25.0,0,1,1,81.4,StarTrekMovies.se,se
https://jmp2.uk/plu-6400c2a6cb41a40008dbe5bc.m3u8,Star Trek Movies,OK,hls,,1.08,29.83,2593,3063,3,,5,25.0,0,1,1,85.2,StarTrekMovies.se,se
https://jmp2.uk/plu-65c69bbfd77d450008c7ffee.m3u8,Star Trek: Deep Space Nine,OK,hls,,2.82,97.18,2916,3063,3,,5,25.0,0,1,1,59.7,StarTrekDeepSpaceNine.us,us
https://jmp2.uk/plu-69776ce979545c21a1220bff.m3u8,Star Trek: The Next Generation,OK,hls,,1.05,37.74,2470,3063,3,,5,25.0,0,1,1,86.2,StarTrekTheNextGeneration.de,de
https://jmp2.uk/plu-695c32e61ca20bb8ca802eb9.m3u8,Star Trek: The Next Generation,OK,hls,,3.38,54.9,2916,3063,3,,5,25.0,0,1,1,51.3,StarTrekTheNextGeneration.us,us
https://jmp2.uk/plu-69776b58036e883f39e5ab8a.m3u8,Star Trek: The Original Series,OK,hls,,0.9,57.43,2439,3063,3,,5,25.0,0,1,1,88.5,StarTrekTheOriginalSeries.de,de
https://jmp2.uk/plu-693add137e308621c051e733.m3u8,Star Trek: The Original Series,OK,hls,,0.89,64.96,2535,3063,3,,5,25.0,0,1,1,88.7,StarTrekTheOriginalSeries.se,se
https://jmp2.uk/plu-693addd62bf6cf7414c4b2fc.m3u8,Star Trek: The Original Series,OK,hls,,0.97,59.95,2661,3063,3,,5,25.0,0,1,1,87.5,StarTrekTheOriginalSeries.se,se
https://jmp2.uk/plu-693ade4d569386f93f235bb6.m3u8,Star Trek: The Original Series,OK,hls,,1.53,107.7,2661,3063,3,,5,25.0,0,1,1,79.0,StarTrekTheOriginalSeries.se,se
https://jmp2.uk/plu-65787f2eb228b7000843fa5c.m3u8,Star Trek: Voyager,DEAD,,http_404,,,,,,,,,,1,0,4.0,StarTrekVoyager.de,de
https://jmp2.uk/plu-65cb73d33ba51e00084cabad.m3u8,Star Trek: Voyager,OK,hls,,0.95,45.26,2736,3063,3,,5,25.0,0,1,1,87.8,StarTrekVoyager.de,de
https://jmp2.uk/plu-634dacf51d90320007fcd5fa.m3u8,Star Trek: Voyager,OK,hls,,0.44,94.59,2579,3063,3,,5,25.0,0,1,1,95.4,StarTrekVoyager.us,us
http://forever.megogo.xyz/iptv/QGB4M3H62GC7E3/2465/index.m3u8,Star TV,DEAD,,http_409,,,,,,,,,,1,0,0.0,StarTV.md,md
https://cdn4.skygo.mn/live/disk1/Star/DASH-FTA/Star.mpd,Star TV (1080p),OK,dash,,1.76,,,,,,,,,1,0,27.6,StarTV.mn,mn
https://dogus.daioncdn.net/startv/startv_720p.m3u8?app=a20ac41e-bdc3-4aa1-934d-26b484480ac9&ce=3&sid=8l4w3lst4co5,Star TV (720p),OK,hls,,2.35,7.55,1090,,1,,12,60.0,0,1,1,46.2,StarTV.tr,tr
http://149.71.34.166:8000/play/a059/index.m3u8,Star Utsav Movies (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarUtsavMovies.in,in
https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starvijayuk.smil/playlist.m3u8,Star Vijay (396p),OK,hls,,0.35,30.67,2766,2628,2,1280x720,5,32.0,0,1,1,101.7,StarVijay.in,in
http://149.71.34.166:8000/play/a06i/index.m3u8,Star Vijay HD (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,StarVijay.in,in
https://stream.staratv.id/hls/0/stream.m3u8,Stara TV (720p),SLOW,hls,,3.95,1.04,3084,,1,,3,30.0,0,1,1,5.1,StaraTV.id,id
https://bandung.staratv.id/hls/0/stream.m3u8,Stara TV Bandung (1080p),SLOW,hls,,3.9,1.06,2446,,1,,3,30.0,0,1,1,6.0,StaraTV.id,id
https://bojonegoro.staratv.id/hls/stream.m3u8,Stara TV Bojonegoro (720p),SLOW,hls,,5.55,0.91,4461,4879,3,1280x720,3,30.0,0,1,1,17.3,StaraTV.id,id
https://cianjur.staratv.id/hls/0/stream.m3u8,Stara TV Cianjur (720p),SLOW,hls,,4.14,0.97,3106,,1,,3,30.0,0,1,1,4.0,StaraTV.id,id
https://jakarta.staratv.id/hls/0/stream.m3u8,Stara TV Jakarta (1080p),OK,hls,,3.23,2.27,1002,,1,,3,30.0,0,1,2,22.6,StaraTV.id,id
https://malang.staratv.id/hls/0/stream.m3u8,Stara TV Malang (1080p),SLOW,hls,,4.41,0.87,4325,,1,,3,30.0,0,1,1,4.0,StaraTV.id,id
https://parahyangan.staratv.id/hls/0/stream.m3u8,Stara TV Parahyangan (720p),OK,hls,,3.23,2.12,984,,1,,3,30.0,0,1,2,22.1,StaraTV.id,id
https://5a1178b42cc03.streamlock.net/8220/8220/playlist.m3u8,Starnet (480p),DEAD,,http_404,,,,,,,,,,1,0,4.0,Starnet.in,in
http://202.70.146.135:8000/play/a009/index.m3u8,StarPlus HD (1080i),SLOW,hls,,2.81,1.46,3140,3648,1,,3,11.5,0,1,2,21.1,StarPlus.in,in
http://stream.mcquack.net/128/index.m3u8,START Air (576p),OK,hls,,1.78,3.86,1799,1650,1,1048x576,5,20.0,0,1,1,49.3,STARTAir.ru,ru
https://live.cast-control.eu/StartMedia/StartMedia/playlist.m3u8,Start TV (480p),OK,hls,,3.58,4.49,1261,1261,1,854x480,12,29.1,0,1,1,26.9,StartTV.gr,gr
https://fs.uplink.kz/start_world/mono.m3u8?token=onlinetv,START World (576p),OK,hls,,3.48,2.14,5386,,1,,6,24.0,0,1,1,18.4,STARTWorld.ru,ru
http://23.237.104.106:8080/USA_STARZ/index.m3u8,Starz (1080p),DEAD,,http_404,,,,,,,,,,1,0,0.0,Starz.us,us
http://23.237.104.106:8080/USA_STARZ_CINEMA/index.m3u8,Starz Cinema (720p),OK,hls,,0.75,10.77,4743,5140,1,1920x1080,7,23.2,0,1,1,77.3,StarzCinema.us,us
http://23.237.104.106:8080/USA_STARZ_COMEDY/index.m3u8,Starz Comedy (1080p),OK,hls,,0.9,8.29,5729,5370,1,1920x1080,7,24.0,0,1,1,72.8,StarzComedy.us,us
http://168.228.44.241:9998/play/a0e0/index.m3u8,Starz Edge (720p),DEAD,,http_404,,,,,,,,,,1,0,0.0,StarzEdge.us,us
http://168.228.44.241:9998/play/a0e1/index.m3u8,Starz Encore Spanish (720p),DEAD,,http_404,,,,,,,,,,1,0,0.0,StarzEncoreSpanish.us,us
http://23.237.104.106:8080/USA_STARZ_FAMILY/index.m3u8,Starz Kids & Family (1080p),OK,hls,,0.73,9.78,4139,2910,1,1280x720,6,20.0,0,1,1,74.1,StarzKidsFamily.us,us
http://stream.mcquack.net/156/index.m3u8,STB (1080p),OK,hls,,2.05,3.2,3811,3900,1,1920x1080,5,20.0,0,1,1,47.3,STB.ua,ua
https://cdn2.in/SteelbirdMusicTVhls/live.m3u8,Steelbird Music (720p) [Not 24/7],SLOW,hls,,4.05,3.01,2222,,1,,6,72.1,0,1,2,13.5,SteelbirdMusic.in,in
https://h056.video-stream-hosting.de/easycast8-live/_definst_/mp4:livestreamhd4/playlist.m3u8?ref=,Steiermark TV (1080p),DEAD,,http_403,,,,,,,,,,1,0,4.0,SteiermarkTV.at,at
https://stream1.aswifi.it/stereo5/live/index.m3u8,Stereo 5 TV (720p),OK,hls,,2.31,2.83,2536,,1,,4,11.4,0,1,1,38.4,Stereo5TV.it,it
https://hlspackager.akamaized.net/live/DB/STERK_TV/HLS/STERK_TV.m3u8,Sterk TV (1080p),OK,hls,,1.76,7.82,2519,3057,3,1920x1080,10,60.0,0,1,1,71.4,SterkTV.be,be
https://aka-live1050.delivery.roku.com/7572d640-7373-4137-8b14-a3afff395349/t2-origin/out/v1/live.m3u8,Stingray Cityscapes (1080p),OK,hls,,0.37,32.82,5618,6591,6,1920x1080,4,60.0,0,1,1,104.4,StingrayCityscapes.ca,ca
https://lotus.stingray.com/manifest/ose-101ads-montreal/samsungtvplus/master.m3u8,Stingray Classic Rock (1080p),OK,hls,,0.31,65.19,1529,1790,2,1920x1080,7,66.1,0,1,1,105.3,StingrayClassicRock.ca,ca
https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/master.m3u8,Stingray Classica (1080p),OK,hls,,0.18,70.23,4619,5711,5,1920x1080,7,66.1,0,1,1,107.3,StingrayClassica.ca,ca
https://aka-live1050.delivery.roku.com/372c813e-1fb9-41d4-a4d0-5fbd803659c5/t2-origin/out/v1/live.m3u8,Stingray Cozy Cafe (1080p),OK,hls,,0.46,18.14,1669,6591,6,1920x1080,4,56.0,0,1,1,98.2,StingrayCozyCafe.ca,ca
https://lotus.stingray.com/manifest/djazz-djaads-montreal/samsungtvplus/master.m3u8,Stingray DJAZZ (1080p),OK,hls,,0.21,94.09,3914,5711,5,1920x1080,7,66.1,0,1,1,106.8,StingrayDJAZZ.ca,ca
https://lotus.stingray.com/manifest/ose-137ads-montreal/samsungtvplus/master.m3u8,Stingray Easy Listening (1080p),OK,hls,,0.25,82.66,1493,1790,2,1920x1080,7,65.3,0,1,1,106.2,StingrayEasyListening.ca,ca
https://lotus.stingray.com/manifest/ose-115ads-montreal/samsungtvplus/master.m3u8,Stingray Flashback 70s (1080p),OK,hls,,0.23,72.31,1540,1741,2,1920x1080,7,67.9,0,1,1,106.5,StingrayFlashback70s.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883053,Stingray Greatest Hits (1080p),OK,hls,,0.25,88.16,1555,1790,2,1920x1080,7,61.8,0,1,1,106.2,StingrayGreatestHits.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/54947915-6504-4548-aaef-eabd451f8607/1.m3u8,Stingray Greatest Holiday Hits,OK,hls,,0.2,58.91,1555,,1,,7,61.8,0,1,1,91.0,StingrayGreatestHolidayHits.us,us
https://lotus.stingray.com/manifest/ose-107ads-montreal/samsungtvplus/master.m3u8,Stingray Hit List (1080p),OK,hls,,0.25,12.31,2572,1790,2,1920x1080,7,66.9,0,1,1,98.0,StingrayHitList.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883054,Stingray Hitlist (1080p),OK,hls,,0.29,59.43,1478,1790,2,1920x1080,7,66.1,0,1,1,105.7,StingrayHitList.ca,ca
https://lotus.stingray.com/manifest/ose-155ads-montreal/samsungtvplus/master.m3u8,Stingray Holiday Hits (1080p),OK,hls,,0.19,94.65,1555,1790,2,1920x1080,7,61.8,0,1,1,107.2,StingrayHolidayHits.ca,ca
https://d10cyxntpn0bwm.cloudfront.net/master.m3u8,Stingray Holidayscapes (1080p),OK,hls,,0.43,31.97,4760,5358,6,1920x1080,7,60.1,0,1,1,103.5,StingrayHolidayscapes.ca,ca
https://lotus.stingray.com/manifest/ose-108ads-montreal/samsungtvplus/master.m3u8,Stingray Hot Country (1080p),OK,hls,,0.2,78.45,1572,1790,2,1920x1080,7,66.1,0,1,1,107.0,StingrayHotCountry.ca,ca
https://dash4.antik.sk/live/test_stingray_iconcerts_hd_hevc50/playlist.m3u8,Stingray iConcerts HD,OK,hls,,1.77,4.17,4005,,1,,6,50.1,0,1,1,49.8,StingrayiConcerts.ca,ca
https://lotus.stingray.com/manifest/ose-021ads-montreal/samsungtvplus/master.m3u8,Stingray Jukebox Oldies (1080p),OK,hls,,0.24,66.34,1502,1790,2,1920x1080,7,66.9,0,1,1,106.4,StingrayJukeboxOldies.ca,ca
https://lotus.stingray.com/manifest/karaoke-kar000-montreal/samsungtvplus/master.m3u8,Stingray Karaoke (1080p),OK,hls,,0.3,44.62,2381,3291,4,1280x720,7,66.1,0,1,1,102.8,StingrayKaraoke.ca,ca
https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/master.m3u8,Stingray Movie Music (1080p),OK,hls,,0.28,45.97,3711,5711,5,1920x1080,7,65.2,0,1,1,105.8,MovieMusicbyStingray.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883056,Stingray Naturescape (1080p),OK,hls,,0.39,35.54,3891,5711,5,1920x1080,7,64.5,0,1,1,104.2,StingrayNaturescape.ca,ca
https://lotus.stingray.com/manifest/naturescape-a003-montreal/samsungtvplus/master.m3u8,Stingray Naturescape (1080p),OK,hls,,0.27,57.93,4438,5711,5,1920x1080,7,65.2,0,1,1,106.0,StingrayNaturescape.ca,ca
https://lotus.stingray.com/manifest/ose-142ads-montreal/samsungtvplus/master.m3u8,Stingray Nothin' But 90s (1080p),OK,hls,,0.34,67.8,1564,1790,2,1920x1080,7,66.1,0,1,1,104.9,StingrayNothinBut90s.ca,ca
https://lotus.stingray.com/manifest/ose-104ads-montreal/samsungtvplus/master.m3u8,Stingray Pop Adult (1080p),OK,hls,,0.37,42.04,1669,1790,2,1920x1080,7,66.1,0,1,1,104.4,StingrayPopAdult.ca,ca
https://lotus.stingray.com/manifest/ose-128ads-montreal/samsungtvplus/master.m3u8,Stingray Remember the 80s (1080p),OK,hls,,0.3,52.06,1579,1790,2,1920x1080,7,66.9,0,1,1,105.5,StingrayEverything80s.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883071,Stingray Remember the 80s (1080p),OK,hls,,0.38,44.45,1515,1790,2,1920x1080,7,66.1,0,1,1,104.3,StingrayRememberthe80s.ca,ca
https://d39g1vxj2ef6in.cloudfront.net/v1/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/68cc5f97-cf6c-4ff7-9125-f56f272dbcb6/1.m3u8,Stingray Remember the 80s,OK,hls,,0.19,57.19,1515,,1,,7,66.1,0,1,1,91.2,StingrayRememberthe80s.ca,ca
https://lotus.stingray.com/manifest/ose-102ads-montreal/samsungtvplus/master.m3u8,Stingray Rock Alternative (1080p),OK,hls,,0.34,51.14,1559,1790,2,1920x1080,7,66.1,0,1,1,104.9,StingrayRockAlternative.ca,ca
https://lotus.stingray.com/manifest/ose-202ads-montreal/samsungtvplus/master.m3u8,Stingray Romance Latino (1080p),OK,hls,,0.23,72.79,1580,1790,2,1920x1080,7,70.8,0,1,1,106.5,StingrayRomanceLatino.ca,ca
https://lotus.stingray.com/manifest/ose-140ads-montreal/samsungtvplus/master.m3u8,Stingray Smooth Jazz (1080p),OK,hls,,0.29,51.29,1459,1790,2,1920x1080,7,66.9,0,1,1,105.7,StingraySmoothJazz.ca,ca
https://lotus.stingray.com/manifest/ose-134ads-montreal/samsungtvplus/master.m3u8,Stingray Soul Storm (1080p),OK,hls,,0.31,71.28,1519,1790,2,1920x1080,7,66.1,0,1,1,105.3,StingraySoulStorm.ca,ca
https://lotus.stingray.com/manifest/ose-122ads-montreal/samsungtvplus/master.m3u8,Stingray The Spa (1080p),OK,hls,,0.27,80.85,1570,1790,2,1920x1080,7,66.1,0,1,1,106.0,StingrayTheSpa.ca,ca
https://lotus.stingray.com/manifest/ose-317ads-montreal/samsungtvplus/master.m3u8,Stingray Today's KPOP (1080p),OK,hls,,0.26,111.45,1574,1790,2,1920x1080,7,66.1,0,1,1,106.1,StingrayTodaysKPop.ca,ca
https://lotus.stingray.com/manifest/ose-190ads-montreal/samsungtvplus/master.m3u8,Stingray Today's Latin Pop (1080p),OK,hls,,0.27,111.95,1604,1790,2,1920x1080,7,66.1,0,1,1,106.0,StingrayTodaysLatinPop.ca,ca
https://lotus.stingray.com/manifest/zenlife-zen001-montreal/samsungtvplus/master.m3u8,Stingray ZenLIFE (1080p),OK,hls,,0.3,93.84,3772,5711,5,1920x1080,7,66.1,0,1,1,105.5,ZenLIFEbyStingray.ca,ca
